participant,sentence_num,condition,animal,word,RT,sentence,word_num,word_length,position,RT_categorical,RT_categotical,rating,frequency
Par_K,8,match,cat,a,256,A large tom cat was often seen hanging out near the butcher shop.,1,1,not critical,long,normal,4.3,2136923
Par_K,8,match,cat,large,73,A large tom cat was often seen hanging out near the butcher shop.,2,5,not critical,short,short,4.3,33965
Par_K,8,match,cat,tom,467,A large tom cat was often seen hanging out near the butcher shop.,3,3,not critical,long,normal,4.3,5249
Par_K,8,match,cat,cat,377,A large tom cat was often seen hanging out near the butcher shop.,4,3,critical,long,normal,4.3,3788
Par_K,8,match,cat,was,462,A large tom cat was often seen hanging out near the butcher shop.,5,3,not critical,long,normal,4.3,344
Par_K,8,match,cat,often,143,A large tom cat was often seen hanging out near the butcher shop.,6,5,not critical,long,normal,4.3,36867
Par_K,8,match,cat,seen,421,A large tom cat was often seen hanging out near the butcher shop.,7,4,not critical,long,normal,4.3,36014
Par_K,8,match,cat,hanging,229,A large tom cat was often seen hanging out near the butcher shop.,8,7,not critical,long,normal,4.3,2868
Par_K,8,match,cat,out,461,A large tom cat was often seen hanging out near the butcher shop.,9,3,not critical,long,normal,4.3,27
Par_K,8,match,cat,near,417,A large tom cat was often seen hanging out near the butcher shop.,10,4,not critical,long,normal,4.3,17606
Par_K,8,match,cat,the,346,A large tom cat was often seen hanging out near the butcher shop.,11,3,not critical,long,normal,4.3,96938
Par_K,8,match,cat,butcher,203,A large tom cat was often seen hanging out near the butcher shop.,12,7,not critical,long,normal,4.3,842
Par_K,8,match,cat,shop,387,A large tom cat was often seen hanging out near the butcher shop.,13,4,not critical,long,normal,4.3,10310
Par_M,4,match,cat,mary,363,Mary saw a beautiful Siamese cat on her way home from work.,1,4,not critical,long,normal,4.8,6791
Par_M,4,match,cat,saw,394,Mary saw a beautiful Siamese cat on her way home from work.,2,3,not critical,long,normal,4.8,24941
Par_M,4,match,cat,a,424,Mary saw a beautiful Siamese cat on her way home from work.,3,1,not critical,long,normal,4.8,2136923
Par_M,4,match,cat,beautiful,80,Mary saw a beautiful Siamese cat on her way home from work.,4,9,not critical,short,short,4.8,8307
Par_M,4,match,cat,siamese,79,Mary saw a beautiful Siamese cat on her way home from work.,5,7,not critical,short,short,4.8,83
Par_M,4,match,cat,cat,491,Mary saw a beautiful Siamese cat on her way home from work.,6,3,critical,long,normal,4.8,3788
Par_M,4,match,cat,on,413,Mary saw a beautiful Siamese cat on her way home from work.,7,2,not critical,long,normal,4.8,717612
Par_M,4,match,cat,her,411,Mary saw a beautiful Siamese cat on her way home from work.,8,3,not critical,long,normal,4.8,301315
Par_M,4,match,cat,way,466,Mary saw a beautiful Siamese cat on her way home from work.,9,3,not critical,long,normal,4.8,94797
Par_M,4,match,cat,home,381,Mary saw a beautiful Siamese cat on her way home from work.,10,4,not critical,long,normal,4.8,419572
Par_M,4,match,cat,from,376,Mary saw a beautiful Siamese cat on her way home from work.,11,4,not critical,long,normal,4.8,88643
Par_M,4,match,cat,work,377,Mary saw a beautiful Siamese cat on her way home from work.,12,4,not critical,long,normal,4.8,405
Par_M,5,match,cat,joshua,206,Joshua said that purring cats are one of the most relaxing things to him.,1,6,not critical,long,normal,5.3,193355
Par_M,5,match,cat,said,534,Joshua said that purring cats are one of the most relaxing things to him.,2,4,not critical,long,long,5.3,1108428
Par_M,5,match,cat,that,593,Joshua said that purring cats are one of the most relaxing things to him.,3,4,not critical,long,long,5.3,114
Par_M,5,match,cat,purring,200,Joshua said that purring cats are one of the most relaxing things to him.,4,7,not critical,long,normal,5.3,1530
Par_M,5,match,cat,cats,394,Joshua said that purring cats are one of the most relaxing things to him.,5,4,not critical,long,normal,5.3,459498
Par_M,5,match,cat,are,377,Joshua said that purring cats are one of the most relaxing things to him.,6,3,not critical,long,normal,5.3,291900
Par_M,5,match,cat,one,426,Joshua said that purring cats are one of the most relaxing things to him.,7,3,not critical,long,normal,5.3,3009801
Par_M,5,match,cat,of,321,Joshua said that purring cats are one of the most relaxing things to him.,8,2,not critical,long,normal,5.3,5973437
Par_M,5,match,cat,the,464,Joshua said that purring cats are one of the most relaxing things to him.,9,3,not critical,long,normal,5.3,96938
Par_M,5,match,cat,most,485,Joshua said that purring cats are one of the most relaxing things to him.,10,4,not critical,long,normal,5.3,665
Par_M,5,match,cat,relaxing,204,Joshua said that purring cats are one of the most relaxing things to him.,11,8,not critical,long,normal,5.3,40472
Par_M,5,match,cat,things,56,Joshua said that purring cats are one of the most relaxing things to him.,12,6,not critical,short,short,5.3,2565070
Par_M,5,match,cat,to,424,Joshua said that purring cats are one of the most relaxing things to him.,13,2,not critical,long,normal,5.3,152045
Par_M,5,match,cat,him,349,Joshua said that purring cats are one of the most relaxing things to him.,14,3,not critical,long,normal,5.3,316902
Par_M,6,match,cat,there,43,There was a contented cat looking out from the bookstore window.,1,5,not critical,short,short,5.1,872620
Par_M,6,match,cat,was,485,There was a contented cat looking out from the bookstore window.,2,3,not critical,long,normal,5.1,344
Par_M,6,match,cat,a,602,There was a contented cat looking out from the bookstore window.,3,1,not critical,long,long,5.1,2136923
Par_M,6,match,cat,contented,322,There was a contented cat looking out from the bookstore window.,4,9,not critical,long,normal,5.1,25102
Par_M,6,match,cat,cat,531,There was a contented cat looking out from the bookstore window.,5,3,critical,long,long,5.1,3788
Par_M,6,match,cat,looking,387,There was a contented cat looking out from the bookstore window.,6,7,not critical,long,normal,5.1,194816
Par_M,6,match,cat,out,635,There was a contented cat looking out from the bookstore window.,7,3,not critical,long,long,5.1,27
Par_M,6,match,cat,from,559,There was a contented cat looking out from the bookstore window.,8,4,not critical,long,long,5.1,88643
Par_M,6,match,cat,the,544,There was a contented cat looking out from the bookstore window.,9,3,not critical,long,long,5.1,96938
Par_M,6,match,cat,bookstore,116,There was a contented cat looking out from the bookstore window.,10,9,not critical,long,normal,5.1,9764
Par_M,6,match,cat,window,251,There was a contented cat looking out from the bookstore window.,11,6,not critical,long,normal,5.1,23486
Par_M,7,match,cat,the,650,The child told me that ginger cats are by far the cutest of them all.,1,3,not critical,long,long,4.9,96938
Par_M,7,match,cat,child,174,The child told me that ginger cats are by far the cutest of them all.,2,5,not critical,long,normal,4.9,34970
Par_M,7,match,cat,told,562,The child told me that ginger cats are by far the cutest of them all.,3,4,not critical,long,long,4.9,127872
Par_M,7,match,cat,me,406,The child told me that ginger cats are by far the cutest of them all.,4,2,not critical,long,normal,4.9,609
Par_M,7,match,cat,that,568,The child told me that ginger cats are by far the cutest of them all.,5,4,not critical,long,long,4.9,114
Par_M,7,match,cat,ginger,268,The child told me that ginger cats are by far the cutest of them all.,6,6,not critical,long,normal,4.9,505413
Par_M,7,match,cat,cats,485,The child told me that ginger cats are by far the cutest of them all.,7,4,not critical,long,normal,4.9,459498
Par_M,7,match,cat,are,581,The child told me that ginger cats are by far the cutest of them all.,8,3,not critical,long,long,4.9,291900
Par_M,7,match,cat,by,567,The child told me that ginger cats are by far the cutest of them all.,9,2,not critical,long,long,4.9,39147
Par_M,7,match,cat,far,474,The child told me that ginger cats are by far the cutest of them all.,10,3,not critical,long,normal,4.9,6
Par_M,7,match,cat,the,432,The child told me that ginger cats are by far the cutest of them all.,11,3,not critical,long,normal,4.9,96938
Par_M,7,match,cat,cutest,176,The child told me that ginger cats are by far the cutest of them all.,12,6,not critical,long,normal,4.9,165536
Par_M,7,match,cat,of,411,The child told me that ginger cats are by far the cutest of them all.,13,2,not critical,long,normal,4.9,5973437
Par_M,7,match,cat,them,505,The child told me that ginger cats are by far the cutest of them all.,14,4,not critical,long,long,4.9,274124
Par_M,7,match,cat,all,393,The child told me that ginger cats are by far the cutest of them all.,15,3,not critical,long,normal,4.9,2136923
Par_M,8,match,cat,a,563,A large tom cat was often seen hanging out near the butcher shop.,1,1,not critical,long,long,4.3,2136923
Par_M,8,match,cat,large,236,A large tom cat was often seen hanging out near the butcher shop.,2,5,not critical,long,normal,4.3,33965
Par_M,8,match,cat,tom,484,A large tom cat was often seen hanging out near the butcher shop.,3,3,not critical,long,normal,4.3,5249
Par_M,8,match,cat,cat,710,A large tom cat was often seen hanging out near the butcher shop.,4,3,critical,long,long,4.3,3788
Par_M,8,match,cat,was,621,A large tom cat was often seen hanging out near the butcher shop.,5,3,not critical,long,long,4.3,344
Par_M,8,match,cat,often,237,A large tom cat was often seen hanging out near the butcher shop.,6,5,not critical,long,normal,4.3,36867
Par_M,8,match,cat,seen,660,A large tom cat was often seen hanging out near the butcher shop.,7,4,not critical,long,long,4.3,36014
Par_M,8,match,cat,hanging,393,A large tom cat was often seen hanging out near the butcher shop.,8,7,not critical,long,normal,4.3,2868
Par_M,8,match,cat,out,620,A large tom cat was often seen hanging out near the butcher shop.,9,3,not critical,long,long,4.3,27
Par_M,8,match,cat,near,500,A large tom cat was often seen hanging out near the butcher shop.,10,4,not critical,long,normal,4.3,17606
Par_M,8,match,cat,the,481,A large tom cat was often seen hanging out near the butcher shop.,11,3,not critical,long,normal,4.3,96938
Par_M,8,match,cat,butcher,172,A large tom cat was often seen hanging out near the butcher shop.,12,7,not critical,long,normal,4.3,842
Par_M,8,match,cat,shop,489,A large tom cat was often seen hanging out near the butcher shop.,13,4,not critical,long,normal,4.3,10310
Par_A,9,match,dog,my,441,My closest neighbor has a guide dog to help him navigate.,1,2,not critical,long,normal,5.5,145250
Par_A,9,match,dog,closest,380,My closest neighbor has a guide dog to help him navigate.,2,7,not critical,long,normal,5.5,1017
Par_A,9,match,dog,neighbor,227,My closest neighbor has a guide dog to help him navigate.,3,8,not critical,long,normal,5.5,11
Par_A,9,match,dog,has,493,My closest neighbor has a guide dog to help him navigate.,4,3,not critical,long,normal,5.5,253449
Par_A,9,match,dog,a,625,My closest neighbor has a guide dog to help him navigate.,5,1,not critical,long,long,5.5,2136923
Par_A,9,match,dog,guide,143,My closest neighbor has a guide dog to help him navigate.,6,5,not critical,long,normal,5.5,5795
Par_A,9,match,dog,dog,642,My closest neighbor has a guide dog to help him navigate.,7,3,critical,long,long,5.5,7780
Par_A,9,match,dog,to,491,My closest neighbor has a guide dog to help him navigate.,8,2,not critical,long,normal,5.5,152045
Par_A,9,match,dog,help,456,My closest neighbor has a guide dog to help him navigate.,9,4,not critical,long,normal,5.5,36466
Par_A,9,match,dog,him,479,My closest neighbor has a guide dog to help him navigate.,10,3,not critical,long,normal,5.5,316902
Par_A,9,match,dog,navigate,234,My closest neighbor has a guide dog to help him navigate.,11,8,not critical,long,normal,5.5,128
Par_A,10,match,dog,the,235,The students were worried that a mad dog had been spotted in town.,1,3,not critical,long,normal,5.6,96938
Par_A,10,match,dog,students,371,The students were worried that a mad dog had been spotted in town.,2,8,not critical,long,normal,5.6,14395
Par_A,10,match,dog,were,426,The students were worried that a mad dog had been spotted in town.,3,4,not critical,long,normal,5.6,309605
Par_A,10,match,dog,worried,284,The students were worried that a mad dog had been spotted in town.,4,7,not critical,long,normal,5.6,4320
Par_A,10,match,dog,that,542,The students were worried that a mad dog had been spotted in town.,5,4,not critical,long,long,5.6,114
Par_A,10,match,dog,a,410,The students were worried that a mad dog had been spotted in town.,6,1,not critical,long,normal,5.6,2136923
Par_A,10,match,dog,mad,449,The students were worried that a mad dog had been spotted in town.,7,3,not critical,long,normal,5.6,2921
Par_A,10,match,dog,dog,268,The students were worried that a mad dog had been spotted in town.,8,3,critical,long,normal,5.6,7780
Par_A,10,match,dog,had,409,The students were worried that a mad dog had been spotted in town.,9,3,not critical,long,normal,5.6,415007
Par_A,10,match,dog,been,646,The students were worried that a mad dog had been spotted in town.,10,4,not critical,long,long,5.6,256779
Par_A,10,match,dog,spotted,307,The students were worried that a mad dog had been spotted in town.,11,7,not critical,long,normal,5.6,1559
Par_A,10,match,dog,in,189,The students were worried that a mad dog had been spotted in town.,12,2,not critical,long,normal,5.6,1914216
Par_A,10,match,dog,town,549,The students were worried that a mad dog had been spotted in town.,13,4,not critical,long,long,5.6,17637
